atk_base_bearing_rad,atk_launch_delay_mean,atk_mode,atk_n,atk_spread_rad,atk_torpedo_max_run_time,atk_torpedo_origin,atk_torpedo_speed,def_jitter_std,def_spacing_across,def_spacing_along,noise_p_dud,noise_sigma_heading_rad,noise_sigma_launch_delay,expected_hits,p_hit_ge_1,CVaR_90
-0.0891386958367455,1.0161742399931784,fan,6,0.26544214464998594,675.5246311804054,(-2000.0, 0.0),22.149498748036947,22.16439233690877,328.14384434684905,461.0569895681498,0.05101080199079149,0.010533882497609837,0.9906571341615256,8.1,1.0,10.333333333333334
0.07594272972345029,1.2661267823248052,fan,2,0.1956785010811134,777.8843773738364,(-2000.0, 0.0),29.592220526091488,6.650384842391017,448.26680931331737,467.9819271414158,0.06376482420615702,0.02123011726218353,0.7968545226776917,0.6,0.52,1.1538461538461537
-0.08570779219469005,0.5891556927876309,fan,6,0.33227220009958336,764.0871148844949,(-2000.0, 0.0),25.699116400317465,34.24170518955878,260.91078447706747,606.7190024821015,0.08868453417540803,0.0008768616328620471,1.3790876388141329,7.9,1.0,10.4
-0.04429444742503788,1.5277445818562176,fan,4,0.23215041552742371,613.9449748728284,(-2000.0, 0.0),26.53446325240056,36.085210817718384,361.9043813263668,526.0110825835585,0.10998168724895224,0.04518435143378029,1.9655884489288293,4.8,1.0,8.666666666666666
-0.16419579835550513,0.9540844008339584,fan,6,0.29701556841959353,601.4282386691824,(-2000.0, 0.0),26.062330911314046,1.0759744047113973,278.6334308880066,578.2771458367615,0.08099477578825301,0.03672037182477914,1.71253148103611,6.52,1.0,9.428571428571429
-0.15654480348621452,0.32543604393109904,fan,2,0.08641836723763215,678.2995538940556,(-2000.0, 0.0),22.869861620371378,23.30502442470948,329.3654856442878,672.5578791256208,0.09215589650583358,0.034022904495500904,1.618981074119826,2.2,0.98,3.1578947368421053
-0.09012736155781674,0.09393356070077563,fan,4,0.21631605694758976,633.0117662625911,(-2000.0, 0.0),28.44030764462669,12.527165537412156,275.61047319815856,438.4198708450517,0.12017444915177267,0.00257920489218203,1.6378789793634139,5.08,1.0,6.222222222222222
-0.1289712744494835,1.0136750563389354,fan,2,0.3729536767717554,843.0743459296782,(-2000.0, 0.0),29.406863231562735,36.11231160860987,256.8520712999613,419.5864096010756,0.16680347754896993,0.04003677969811589,0.06908840107923431,1.72,0.76,3.0
0.02957576452417379,1.2618850609921979,fan,4,0.345766066432575,855.1727305177394,(-2000.0, 0.0),29.923974278264662,2.8305095564958505,305.01121751248974,726.5900694028852,0.04341310190224821,0.036962624065465854,0.7905046665937696,5.3,1.0,8.428571428571429
-0.0795060966734472,0.30741262659646584,fan,2,0.055519587360479954,653.2741721958531,(-2000.0, 0.0),22.42279774636226,7.303015550134582,314.9032664056199,600.8799174601523,0.0007609894152078578,0.012985014053462945,1.9053265201595315,3.6,1.0,5.0
